          Time          EPELX           EPELY           EPELZ          EPELXY          EPELYZ          EPELXZ           EPEL1          EPEL2          EPEL3         EPELINT          EPELEQ
   8.50980E-02    1.79222E-03   -4.59543E-03    1.79222E-03    7.85514E-18   -4.72907E-17    7.14333E-18    1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   8.60980E-02    1.79222E-03   -4.59543E-03    1.79222E-03    1.19784E-17   -3.82901E-17   -8.26185E-18    1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   8.70980E-02    1.79222E-03   -4.59543E-03    1.79222E-03    1.53168E-17   -8.52951E-18   -3.88028E-18    1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   8.80980E-02    1.79222E-03   -4.59543E-03    1.79222E-03    1.24017E-17   -1.53335E-17    1.09039E-17    1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   8.90980E-02    1.79222E-03   -4.59543E-03    1.79222E-03    1.00413E-17   -6.79690E-18    8.82858E-18    1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   9.00980E-02    1.79222E-03   -4.59543E-03    1.79222E-03    8.13020E-18    1.13515E-17   -1.27910E-18    1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   9.10980E-02    1.79222E-03   -4.59543E-03    1.79222E-03    1.22011E-17   -1.89002E-17    1.30100E-17    1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   9.20980E-02    1.79222E-03   -4.59543E-03    1.79222E-03    4.26065E-18   -2.93487E-17   -9.13002E-18    1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   9.30980E-02    1.79222E-03   -4.59543E-03    1.79222E-03    9.06799E-18   -9.71727E-18    1.03502E-18    1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   9.40980E-02    1.79222E-03   -4.59543E-03    1.79222E-03    7.34212E-18   -3.59591E-17   -1.97109E-18    1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
